Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\SF.INI  8-04-2020  11:53:34
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\QWAVE.T35.
Memory used for QWAVE.T35 arrays:     601.120 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (71.6,7.95)
Z and R increments:   100   100

      Z             R              Ez            Er            |E|           H 
   12.8880       6.43950     -1.919513E-02  2.021203E-01  2.030298E-01  1.911307E+03
   13.6040       6.43950     -1.911181E-02  2.130902E-01  2.139456E-01  1.902946E+03
   14.3200       6.43950     -1.903409E-02  2.240152E-01  2.248224E-01  1.894145E+03
   15.0360       6.43950     -1.896489E-02  2.348952E-01  2.356595E-01  1.884907E+03
   15.7520       6.43950     -1.890880E-02  2.457315E-01  2.464579E-01  1.875233E+03
   16.4680       6.43950     -1.891446E-02  2.562974E-01  2.569944E-01  1.865120E+03
   17.1840       6.43950     -1.887516E-02  2.670617E-01  2.677279E-01  1.854578E+03
   17.9000       6.43950     -1.888607E-02  2.778056E-01  2.784469E-01  1.843605E+03
   18.6160       6.43950     -1.897538E-02  2.885502E-01  2.891734E-01  1.832200E+03
   19.3320       6.43950     -1.918705E-02  2.993296E-01  2.999439E-01  1.820364E+03
   20.0480       6.43950     -1.958922E-02  3.101989E-01  3.108168E-01  1.808093E+03
   20.7640       6.43950     -2.028701E-02  3.212454E-01  3.218854E-01  1.795382E+03
   21.4800       6.43950     -2.149607E-02  3.324026E-01  3.330970E-01  1.782216E+03
   22.1960       6.43950     -2.331977E-02  3.443267E-01  3.451155E-01  1.768587E+03
   22.9120       6.43950     -2.620800E-02  3.571586E-01  3.581189E-01  1.754462E+03
   23.6280       6.43950     -3.067456E-02  3.714703E-01  3.727347E-01  1.739794E+03
   24.3440       6.43950     -3.739982E-02  3.881716E-01  3.899691E-01  1.724505E+03
   25.0600       6.43950     -4.716169E-02  4.086911E-01  4.114033E-01  1.708471E+03
   25.7760       6.43950     -6.054661E-02  4.351816E-01  4.393734E-01  1.691495E+03
   26.4920       6.43950     -7.721796E-02  4.703618E-01  4.766580E-01  1.673276E+03
   27.2080       6.43950     -9.448906E-02  5.177137E-01  5.262658E-01  1.653400E+03
   27.9240       6.43950     -1.064493E-01  5.774379E-01  5.871677E-01  1.631364E+03
   28.6400       6.43950     -1.055698E-01  6.437243E-01  6.523235E-01  1.606767E+03
   29.3560       6.43950     -8.935683E-02  7.037441E-01  7.093944E-01  1.579588E+03
   30.0720       6.43950     -6.550651E-02  7.463162E-01  7.491856E-01  1.550328E+03
   30.7880       6.43950     -4.484063E-02  7.717185E-01  7.730201E-01  1.519722E+03
   31.5040       6.43950     -3.142173E-02  7.872615E-01  7.878884E-01  1.488318E+03
   32.2200       6.43950     -2.378103E-02  7.985241E-01  7.988781E-01  1.456387E+03
   32.9360       6.43950     -1.926990E-02  8.078147E-01  8.080445E-01  1.424028E+03
   33.6520       6.43950     -1.694743E-02  8.164607E-01  8.166366E-01  1.391321E+03
   34.3680       6.43950     -1.559536E-02  8.246311E-01  8.247786E-01  1.358277E+03
   35.0840       6.43950     -1.474984E-02  8.324756E-01  8.326063E-01  1.324912E+03
   35.8000       6.43950     -1.416730E-02  8.400615E-01  8.401810E-01  1.291237E+03
   36.5160       6.43950     -1.372104E-02  8.474201E-01  8.475312E-01  1.257262E+03
   37.2320       6.43950     -1.334542E-02  8.545660E-01  8.546702E-01  1.222996E+03
   37.9480       6.43950     -1.264053E-02  8.613754E-01  8.614681E-01  1.188431E+03
   38.6640       6.43950     -1.229216E-02  8.681119E-01  8.681990E-01  1.153608E+03
   39.3800       6.43950     -1.195534E-02  8.746452E-01  8.747269E-01  1.118518E+03
   40.0960       6.43950     -1.162530E-02  8.809748E-01  8.810515E-01  1.083169E+03
   40.8120       6.43950     -1.129941E-02  8.870998E-01  8.871718E-01  1.047571E+03
   41.5280       6.43950     -1.097613E-02  8.930191E-01  8.930865E-01  1.011731E+03
   42.2440       6.43950     -1.065451E-02  8.987314E-01  8.987946E-01  9.756579E+02
   42.9600       6.43950     -9.944125E-03  9.041317E-01  9.041864E-01  9.393427E+02
   43.6760       6.43950     -9.601842E-03  9.094269E-01  9.094776E-01  9.028270E+02
   44.3920       6.43950     -9.261190E-03  9.145114E-01  9.145583E-01  8.661030E+02
   45.1080       6.43950     -8.921458E-03  9.193839E-01  9.194272E-01  8.291792E+02
   45.8240       6.43950     -8.581633E-03  9.240431E-01  9.240830E-01  7.920640E+02
   46.5400       6.43950     -8.240077E-03  9.284878E-01  9.285243E-01  7.547661E+02
   47.2560       6.43950     -7.506013E-03  9.326391E-01  9.326693E-01  7.172771E+02
   47.9720       6.43950     -7.132887E-03  9.366497E-01  9.366769E-01  6.796394E+02
   48.6880       6.43950     -6.741835E-03  9.404387E-01  9.404629E-01  6.418452E+02
   49.4040       6.43950     -6.313848E-03  9.440007E-01  9.440218E-01  6.039034E+02
   50.1200       6.43950     -5.812322E-03  9.473259E-01  9.473437E-01  5.658234E+02
   50.8360       6.43950     -5.166627E-03  9.503960E-01  9.504100E-01  5.276149E+02
   51.5520       6.43950     -4.240550E-03  9.531753E-01  9.531848E-01  4.892889E+02
   52.2680       6.43950     -2.359799E-03  9.555554E-01  9.555584E-01  4.508408E+02
   52.9840       6.43950      2.094021E-04  9.574618E-01  9.574618E-01  4.123229E+02
   53.7000       6.43950      4.848842E-03  9.585082E-01  9.585205E-01  3.737446E+02
   54.4160       6.43950      1.340271E-02  9.578595E-01  9.579533E-01  3.351551E+02
   55.1320       6.43950      2.902152E-02  9.533807E-01  9.538223E-01  2.966597E+02
   55.8480       6.43950      5.592510E-02  9.397561E-01  9.414187E-01  2.585093E+02
   56.5640       6.43950      9.646380E-02  9.060485E-01  9.111692E-01  2.212579E+02
   57.2800       6.43950      1.405295E-01  8.410170E-01  8.526771E-01  1.859962E+02
   57.9960       6.43950      1.730839E-01  7.469050E-01  7.666975E-01  1.539593E+02
   58.7120       6.43950      1.853220E-01  6.386143E-01  6.649605E-01  1.260471E+02
   59.4280       6.43950      1.793200E-01  5.319982E-01  5.614070E-01  1.025003E+02
   60.1440       6.43950      1.621896E-01  4.363693E-01  4.655358E-01  8.304058E+01
   60.8600       6.43950      1.405169E-01  3.548765E-01  3.816836E-01  6.714660E+01
   61.5760       6.43950      1.185423E-01  2.873105E-01  3.108047E-01  5.424582E+01
   62.2920       6.43950      9.827506E-02  2.320645E-01  2.520157E-01  4.381699E+01
   63.0080       6.43950      8.071611E-02  1.870652E-01  2.037363E-01  3.540361E+01
   63.7240       6.43950      6.595482E-02  1.505071E-01  1.643241E-01  2.862864E+01
   64.4400       6.43950      5.377385E-02  1.208251E-01  1.322510E-01  2.318346E+01
   65.1560       6.43950      4.384647E-02  9.670644E-02  1.061822E-01  1.881777E+01
   65.8720       6.43950      3.583283E-02  7.706453E-02  8.498784E-02  1.532976E+01
   66.5880       6.43950      2.942209E-02  6.100454E-02  6.772897E-02  1.255762E+01
   67.3040       6.43950      2.434626E-02  4.782476E-02  5.366515E-02  1.037208E+01
   68.0200       6.43950      2.036619E-02  3.686559E-02  4.211713E-02  8.672170E+00
   68.7360       6.43950      1.733367E-02  2.761901E-02  3.260776E-02  7.378091E+00
   69.4520       6.43950      1.511016E-02  1.965811E-02  2.479432E-02  6.429397E+00
   70.1680       6.43950      1.359317E-02  1.261448E-02  1.854452E-02  5.781749E+00
   70.8840       6.43950      1.271201E-02  6.160897E-03  1.412628E-02  5.404818E+00
   71.6000       6.43950      1.243259E-02  0.000000E+00  1.243259E-02  5.280839E+00
   0.00000       6.51900     -1.303722E-02  0.000000E+00  1.303722E-02  1.961006E+03
  0.716000       6.51900     -1.706006E-02  1.130061E-02  2.046337E-02  1.960511E+03
   1.43200       6.51900     -1.730180E-02  2.242028E-02  2.831998E-02  1.959836E+03
   2.14800       6.51900     -1.740265E-02  3.370099E-02  3.792900E-02  1.958704E+03
   2.86400       6.51900     -1.744117E-02  4.491820E-02  4.818547E-02  1.957120E+03
   3.58000       6.51900     -1.745621E-02  5.612004E-02  5.877226E-02  1.955085E+03
   4.29600       6.51900     -1.746377E-02  6.731530E-02  6.954374E-02  1.952600E+03
   5.01200       6.51900     -1.746953E-02  7.850167E-02  8.042199E-02  1.949665E+03
   5.72800       6.51900     -1.059612E-02  8.955958E-02  9.018423E-02  1.946479E+03
   6.44400       6.51900     -1.738198E-02  1.006824E-01  1.021718E-01  1.942446E+03
   7.16000       6.51900     -1.734240E-02  1.118170E-01  1.131539E-01  1.938165E+03
   7.87600       6.51900     -1.730613E-02  1.229274E-01  1.241396E-01  1.933436E+03
   8.59200       6.51900     -1.727348E-02  1.340106E-01  1.351192E-01  1.928262E+03
   9.30800       6.51900     -1.724467E-02  1.450637E-01  1.460851E-01  1.922642E+03
   10.0240       6.51900     -1.721991E-02  1.560840E-01  1.570310E-01  1.916579E+03
   10.7400       6.51900     -1.041816E-02  1.669199E-01  1.672447E-01  1.910268E+03
   11.4560       6.51900     -1.702839E-02  1.778704E-01  1.786837E-01  1.903125E+03
   12.1720       6.51900     -1.696918E-02  1.887780E-01  1.895392E-01  1.895740E+03
   12.8880       6.51900     -1.691610E-02  1.996439E-01  2.003593E-01  1.887917E+03
   13.6040       6.51900     -1.687025E-02  2.104667E-01  2.111417E-01  1.879658E+03
   14.3200       6.51900     -1.683338E-02  2.212455E-01  2.218849E-01  1.870965E+03
   15.0360       6.51900     -1.680823E-02  2.319804E-01  2.325885E-01  1.861839E+03
   15.7520       6.51900     -1.679912E-02  2.426730E-01  2.432537E-01  1.852283E+03
   16.4680       6.51900     -1.660770E-02  2.531856E-01  2.537297E-01  1.842294E+03
   17.1840       6.51900     -1.660892E-02  2.638092E-01  2.643315E-01  1.831881E+03
   17.9000       6.51900     -1.666098E-02  2.744154E-01  2.749207E-01  1.821041E+03
   18.6160       6.51900     -1.678989E-02  2.850264E-01  2.855204E-01  1.809775E+03
   19.3320       6.51900     -1.703620E-02  2.956781E-01  2.961685E-01  1.798082E+03
   20.0480       6.51900     -1.746271E-02  3.064286E-01  3.069257E-01  1.785959E+03
   20.7640       6.51900     -1.816617E-02  3.173695E-01  3.178889E-01  1.773400E+03
   21.4800       6.51900     -1.906969E-02  3.285113E-01  3.290644E-01  1.760389E+03
   22.1960       6.51900     -2.082711E-02  3.403699E-01  3.410065E-01  1.746919E+03
   22.9120       6.51900     -2.357662E-02  3.531738E-01  3.539599E-01  1.732954E+03
   23.6280       6.51900     -2.778691E-02  3.675069E-01  3.685559E-01  1.718445E+03
   24.3440       6.51900     -3.406844E-02  3.842841E-01  3.857913E-01  1.703314E+03
   25.0600       6.51900     -4.309767E-02  4.049111E-01  4.071983E-01  1.687433E+03
   25.7760       6.51900     -5.124360E-02  4.314295E-01  4.344621E-01  1.670788E+03
   26.4920       6.51900     -6.710007E-02  4.667688E-01  4.715671E-01  1.652727E+03
   27.2080       6.51900     -8.340779E-02  5.133728E-01  5.201043E-01  1.633025E+03
   27.9240       6.51900     -9.463503E-02  5.714216E-01  5.792050E-01  1.611213E+03
   28.6400       6.51900     -9.480767E-02  6.349867E-01  6.420254E-01  1.586725E+03
   29.3560       6.51900     -7.997229E-02  6.925424E-01  6.971446E-01  1.559946E+03
   30.0720       6.51900     -5.839893E-02  7.342882E-01  7.366068E-01  1.531144E+03
   30.7880       6.51900     -4.028894E-02  7.601733E-01  7.612402E-01  1.501181E+03
   31.5040       6.51900     -2.752605E-02  7.762552E-01  7.767430E-01  1.470213E+03
   32.2200       6.51900     -2.009732E-02  7.878729E-01  7.881292E-01  1.438700E+03
   32.9360       6.51900     -1.592735E-02  7.975284E-01  7.976874E-01  1.406765E+03
   33.6520       6.51900     -1.354886E-02  8.062296E-01  8.063434E-01  1.374462E+03
   34.3680       6.51900     -1.211612E-02  8.143899E-01  8.144800E-01  1.341823E+03
   35.0840       6.51900     -1.069475E-02  8.220104E-01  8.220799E-01  1.308696E+03
   35.8000       6.51900     -1.149005E-02  8.294952E-01  8.295748E-01  1.275586E+03
   36.5160       6.51900     -1.090968E-02  8.367844E-01  8.368555E-01  1.242023E+03
   37.2320       6.51900     -1.039535E-02  8.438587E-01  8.439227E-01  1.208171E+03
   37.9480       6.51900     -9.914275E-03  8.507264E-01  8.507841E-01  1.174041E+03
   38.6640       6.51900     -9.449531E-03  8.573908E-01  8.574429E-01  1.139639E+03
   39.3800       6.51900     -8.442395E-03  8.636976E-01  8.637389E-01  1.104831E+03
   40.0960       6.51900     -8.350917E-03  8.699403E-01  8.699804E-01  1.069915E+03
   40.8120       6.51900     -9.142117E-03  8.759875E-01  8.760352E-01  1.034874E+03
   41.5280       6.51900     -8.675476E-03  8.818438E-01  8.818864E-01  9.994670E+02
   42.2440       6.51900     -8.208553E-03  8.874949E-01  8.875329E-01  9.638299E+02
   42.9600       6.51900     -7.740836E-03  8.929397E-01  8.929732E-01  9.279703E+02
   43.6760       6.51900     -7.271920E-03  8.981768E-01  8.982063E-01  8.918966E+02
   44.3920       6.51900     -6.553218E-03  9.030610E-01  9.030848E-01  8.555048E+02
   45.1080       6.51900     -6.462979E-03  9.078663E-01  9.078893E-01  8.190323E+02
   45.8240       6.51900     -6.958041E-03  9.124898E-01  9.125163E-01  7.824613E+02
   46.5400       6.51900     -6.469546E-03  9.168868E-01  9.169096E-01  7.456145E+02
   47.2560       6.51900     -5.975296E-03  9.210692E-01  9.210885E-01  7.085957E+02
   47.9720       6.51900     -5.470273E-03  9.250345E-01  9.250506E-01  6.714136E+02
   48.6880       6.51900     -4.944831E-03  9.287790E-01  9.287921E-01  6.340770E+02
   49.4040       6.51900     -4.447444E-03  9.321663E-01  9.321769E-01  5.965143E+02
   50.1200       6.51900     -4.892652E-03  9.354697E-01  9.354825E-01  5.589633E+02
   50.8360       6.51900     -4.102147E-03  9.384850E-01  9.384940E-01  5.212183E+02
   51.5520       6.51900     -3.030167E-03  9.411924E-01  9.411973E-01  4.833584E+02
   52.2680       6.51900     -1.410915E-03  9.435038E-01  9.435049E-01  4.453977E+02
   52.9840       6.51900      1.267359E-03  9.452397E-01  9.452405E-01  4.073555E+02
   53.7000       6.51900      5.977423E-03  9.460142E-01  9.460331E-01  3.692627E+02
   54.4160       6.51900      1.394929E-02  9.446156E-01  9.447186E-01  3.311284E+02
   55.1320       6.51900      2.824394E-02  9.390716E-01  9.394963E-01  2.931992E+02
   55.8480       6.51900      5.399351E-02  9.239809E-01  9.255571E-01  2.556229E+02
   56.5640       6.51900      9.120638E-02  8.892828E-01  8.939477E-01  2.190090E+02
   57.2800       6.51900      1.319593E-01  8.253777E-01  8.358598E-01  1.843542E+02
   57.9960       6.51900      1.615835E-01  7.348398E-01  7.523954E-01  1.528263E+02
   58.7120       6.51900      1.729800E-01  6.305258E-01  6.538233E-01  1.253071E+02
   59.4280       6.51900      1.678476E-01  5.270687E-01  5.531494E-01  1.020227E+02
   60.1440       6.51900      1.522984E-01  4.334983E-01  4.594732E-01  8.272758E+01
   60.8600       6.51900      1.319697E-01  3.533183E-01  3.771602E-01  6.693361E+01
   61.5760       6.51900      1.114014E-01  2.863639E-01  3.072695E-01  5.409846E+01
   62.2920       6.51900      9.258938E-02  2.311699E-01  2.490227E-01  4.370728E+01
   63.0080       6.51900      7.612283E-02  1.864786E-01  2.014174E-01  3.532081E+01
   63.7240       6.51900      6.225166E-02  1.501104E-01  1.625066E-01  2.856475E+01
   64.4400       6.51900      5.078845E-02  1.205508E-01  1.308127E-01  2.313338E+01
   65.1560       6.51900      4.143592E-02  9.651456E-02  1.050333E-01  1.877803E+01
   65.8720       6.51900      3.387988E-02  7.693023E-02  8.406013E-02  1.529792E+01
   66.5880       6.51900      2.783081E-02  6.091181E-02  6.696867E-02  1.253186E+01
   67.3040       6.51900      2.297754E-02  4.770307E-02  5.294856E-02  1.035088E+01
   68.0200       6.51900      1.922958E-02  3.677850E-02  4.150223E-02  8.654507E+00
   68.7360       6.51900      1.637263E-02  2.755898E-02  3.205559E-02  7.363106E+00
   69.4520       6.51900      1.427673E-02  1.961991E-02  2.426450E-02  6.416372E+00
   70.1680       6.51900      1.284572E-02  1.259463E-02  1.798992E-02  5.770063E+00
   70.8840       6.51900      1.201357E-02  6.157509E-03  1.349966E-02  5.393916E+00
   71.6000       6.51900      1.175700E-02  0.000000E+00  1.175700E-02  5.270255E+00
   0.00000       6.59850     -1.779541E-02  0.000000E+00  1.779541E-02  1.937309E+03
  0.716000       6.59850     -1.590047E-02  1.079683E-02  1.921969E-02  1.937030E+03
   1.43200       6.59850     -1.608168E-02  2.221958E-02  2.742864E-02  1.936361E+03
   2.14800       6.59850     -1.615018E-02  3.339313E-02  3.709352E-02  1.935243E+03
   2.86400       6.59850     -1.617439E-02  4.449698E-02  4.734545E-02  1.933677E+03
   3.58000       6.59850     -1.622072E-02  5.531469E-02  5.764397E-02  1.931666E+03
   4.29600       6.59850     -1.618868E-02  6.639235E-02  6.833753E-02  1.929210E+03
   5.01200       6.59850     -1.615455E-02  7.746092E-02  7.912751E-02  1.926310E+03
   5.72800       6.59850     -1.611837E-02  8.851630E-02  8.997187E-02  1.922966E+03
   6.44400       6.59850     -1.608021E-02  9.955449E-02  1.008448E-01  1.919179E+03
   7.16000       6.59850     -1.604024E-02  1.105719E-01  1.117293E-01  1.914949E+03
   7.87600       6.59850     -1.599863E-02  1.215652E-01  1.226134E-01  1.910277E+03
   8.59200       6.59850     -1.605628E-02  1.322631E-01  1.332341E-01  1.905163E+03
   9.30800       6.59850     -1.598400E-02  1.431998E-01  1.440891E-01  1.899611E+03
   10.0240       6.59850     -1.591083E-02  1.541041E-01  1.549233E-01  1.893620E+03
   10.7400       6.59850     -1.583700E-02  1.649734E-01  1.657318E-01  1.887193E+03
   11.4560       6.59850     -1.576281E-02  1.758055E-01  1.765107E-01  1.880330E+03
   12.1720       6.59850     -1.568869E-02  1.865982E-01  1.872565E-01  1.873033E+03
   12.8880       6.59850     -1.561538E-02  1.973496E-01  1.979664E-01  1.865304E+03
   13.6040       6.59850     -1.571177E-02  2.077969E-01  2.083901E-01  1.857141E+03
   14.3200       6.59850     -1.561684E-02  2.184629E-01  2.190204E-01  1.848552E+03
   15.0360       6.59850     -1.552854E-02  2.290859E-01  2.296116E-01  1.839535E+03
   15.7520       6.59850     -1.545109E-02  2.396674E-01  2.401650E-01  1.830093E+03
   16.4680       6.59850     -1.539120E-02  2.502119E-01  2.506848E-01  1.820227E+03
   17.1840       6.59850     -1.535944E-02  2.607270E-01  2.611790E-01  1.809939E+03
   17.9000       6.59850     -1.537260E-02  2.712264E-01  2.716617E-01  1.799228E+03
   18.6160       6.59850     -1.568501E-02  2.814839E-01  2.819206E-01  1.788093E+03
   19.3320       6.59850     -1.585323E-02  2.920392E-01  2.924692E-01  1.776538E+03
   20.0480       6.59850     -1.619667E-02  3.027010E-01  3.031341E-01  1.764557E+03
   20.7640       6.59850     -1.681289E-02  3.135654E-01  3.140158E-01  1.752145E+03
   21.4800       6.59850     -1.785088E-02  3.247837E-01  3.252739E-01  1.739290E+03
   22.1960       6.59850     -1.953505E-02  3.365941E-01  3.371605E-01  1.725974E+03
   22.9120       6.59850     -2.219518E-02  3.493702E-01  3.500745E-01  1.712164E+03
   23.6280       6.59850     -2.645664E-02  3.635008E-01  3.644624E-01  1.697807E+03
   24.3440       6.59850     -3.252107E-02  3.803592E-01  3.817470E-01  1.682829E+03
   25.0600       6.59850     -4.126926E-02  4.011092E-01  4.032266E-01  1.667100E+03
   25.7760       6.59850     -5.312696E-02  4.277593E-01  4.310458E-01  1.650424E+03
   26.4920       6.59850     -6.762973E-02  4.628444E-01  4.677592E-01  1.632514E+03
   27.2080       6.59850     -8.238643E-02  5.086372E-01  5.152662E-01  1.612980E+03
   27.9240       6.59850     -9.239577E-02  5.650550E-01  5.725593E-01  1.591383E+03
   28.6400       6.59850     -9.164847E-02  6.267129E-01  6.333786E-01  1.567389E+03
   29.3560       6.59850     -7.827682E-02  6.827864E-01  6.872587E-01  1.540994E+03
   30.0720       6.59850     -5.884890E-02  7.236140E-01  7.260031E-01  1.512616E+03
   30.7880       6.59850     -4.098383E-02  7.496078E-01  7.507274E-01  1.482913E+03
   31.5040       6.59850     -2.898333E-02  7.661098E-01  7.666579E-01  1.452373E+03
   32.2200       6.59850     -2.191720E-02  7.780240E-01  7.783326E-01  1.421272E+03
   32.9360       6.59850     -1.793418E-02  7.878099E-01  7.880140E-01  1.389739E+03
   33.6520       6.59850     -1.567213E-02  7.965333E-01  7.966875E-01  1.357836E+03
   34.3680       6.59850     -1.432714E-02  8.046571E-01  8.047846E-01  1.325596E+03
   35.0840       6.59850     -1.374708E-02  8.122277E-01  8.123441E-01  1.293025E+03
   35.8000       6.59850     -1.310342E-02  8.196720E-01  8.197767E-01  1.260162E+03
   36.5160       6.59850     -1.258665E-02  8.268766E-01  8.269724E-01  1.227005E+03
   37.2320       6.59850     -1.213550E-02  8.338642E-01  8.339525E-01  1.193564E+03
   37.9480       6.59850     -1.171815E-02  8.406453E-01  8.407270E-01  1.159846E+03
   38.6640       6.59850     -1.131810E-02  8.472249E-01  8.473005E-01  1.125861E+03
   39.3800       6.59850     -1.092672E-02  8.536045E-01  8.536745E-01  1.091615E+03
   40.0960       6.59850     -1.083265E-02  8.596477E-01  8.597159E-01  1.057103E+03
   40.8120       6.59850     -1.042780E-02  8.656288E-01  8.656916E-01  1.022361E+03
   41.5280       6.59850     -1.002475E-02  8.714087E-01  8.714664E-01  9.873828E+02
   42.2440       6.59850     -9.622689E-03  8.769864E-01  8.770392E-01  9.521769E+02
   42.9600       6.59850     -9.221040E-03  8.823606E-01  8.824088E-01  9.167514E+02
   43.6760       6.59850     -8.819328E-03  8.875301E-01  8.875739E-01  8.811142E+02
   44.3920       6.59850     -8.417071E-03  8.924937E-01  8.925334E-01  8.452738E+02
   45.1080       6.59850     -8.316414E-03  8.971444E-01  8.971829E-01  8.092229E+02
   45.8240       6.59850     -7.896713E-03  9.016937E-01  9.017283E-01  7.730004E+02
   46.5400       6.59850     -7.475039E-03  9.060329E-01  9.060637E-01  7.365995E+02
   47.2560       6.59850     -7.048750E-03  9.101601E-01  9.101874E-01  7.000288E+02
   47.9720       6.59850     -6.612935E-03  9.140726E-01  9.140965E-01  6.632968E+02
   48.6880       6.59850     -6.158250E-03  9.177659E-01  9.177866E-01  6.264122E+02
   49.4040       6.59850     -5.666835E-03  9.212324E-01  9.212499E-01  5.893839E+02
   50.1200       6.59850     -5.416005E-03  9.243820E-01  9.243978E-01  5.522054E+02
   50.8360       6.59850     -4.702881E-03  9.273373E-01  9.273493E-01  5.149185E+02
   51.5520       6.59850     -3.718726E-03  9.299688E-01  9.299762E-01  4.775194E+02
   52.2680       6.59850     -2.208340E-03  9.321694E-01  9.321720E-01  4.400230E+02
   52.9840       6.59850      3.166341E-04  9.337234E-01  9.337234E-01  4.024507E+02
   53.7000       6.59850      4.774876E-03  9.341794E-01  9.341916E-01  3.648374E+02
   54.4160       6.59850      1.241904E-02  9.323743E-01  9.324570E-01  3.272296E+02
   55.1320       6.59850      2.685867E-02  9.260987E-01  9.264881E-01  2.897890E+02
   55.8480       6.59850      5.100075E-02  9.100016E-01  9.114296E-01  2.527765E+02
   56.5640       6.59850      8.540456E-02  8.748801E-01  8.790388E-01  2.167632E+02
   57.2800       6.59850      1.229061E-01  8.122905E-01  8.215362E-01  1.827001E+02
   57.9960       6.59850      1.511000E-01  7.239140E-01  7.395152E-01  1.516937E+02
   58.7120       6.59850      1.619003E-01  6.232065E-01  6.438928E-01  1.245412E+02
   59.4280       6.59850      1.572046E-01  5.219927E-01  5.451510E-01  1.015153E+02
   60.1440       6.59850      1.427038E-01  4.301830E-01  4.532348E-01  8.238547E+01
   60.8600       6.59850      1.240026E-01  3.511148E-01  3.723685E-01  6.669672E+01
   61.5760       6.59850      1.048190E-01  2.849436E-01  3.036114E-01  5.392776E+01
   62.2920       6.59850      8.710744E-02  2.304128E-01  2.463285E-01  4.358248E+01
   63.0080       6.59850      7.165671E-02  1.858373E-01  1.991738E-01  3.522571E+01
   63.7240       6.59850      5.861450E-02  1.495464E-01  1.606231E-01  2.849069E+01
   64.4400       6.59850      4.793615E-02  1.202058E-01  1.294114E-01  2.307362E+01
   65.1560       6.59850      3.906176E-02  9.626106E-02  1.038846E-01  1.873037E+01
   65.8720       6.59850      3.190060E-02  7.674302E-02  8.310920E-02  1.525958E+01
   66.5880       6.59850      2.617484E-02  6.077276E-02  6.616986E-02  1.250074E+01
   67.3040       6.59850      2.164538E-02  4.762324E-02  5.231152E-02  1.032583E+01
   68.0200       6.59850      1.811482E-02  3.669127E-02  4.091939E-02  8.633669E+00
   68.7360       6.59850      1.542533E-02  2.747271E-02  3.150700E-02  7.345389E+00
   69.4520       6.59850      1.347598E-02  1.957721E-02  2.376698E-02  6.400700E+00
   70.1680       6.59850      1.211154E-02  1.256857E-02  1.745447E-02  5.756030E+00
   70.8840       6.59850      1.131760E-02  6.145278E-03  1.287838E-02  5.380910E+00
   71.6000       6.59850      1.108072E-02  0.000000E+00  1.108072E-02  5.257570E+00
   0.00000       6.67800     -1.803429E-02  0.000000E+00  1.803429E-02  1.914165E+03
  0.716000       6.67800     -1.676701E-02  1.075414E-02  1.991944E-02  1.913896E+03
   1.43200       6.67800     -1.707904E-02  2.197615E-02  2.783244E-02  1.913234E+03
   2.14800       6.67800     -1.718608E-02  3.298812E-02  3.719647E-02  1.912128E+03
   2.86400       6.67800     -1.722773E-02  4.394164E-02  4.719812E-02  1.910581E+03
   3.58000       6.67800     -1.723786E-02  5.470315E-02  5.735485E-02  1.908594E+03
   4.29600       6.67800     -1.721040E-02  6.563612E-02  6.785498E-02  1.906167E+03
   5.01200       6.67800     -1.718253E-02  7.656090E-02  7.846534E-02  1.903302E+03
   5.72800       6.67800     -1.715481E-02  8.747303E-02  8.913932E-02  1.899998E+03
   6.44400       6.67800     -1.712751E-02  9.836841E-02  9.984836E-02  1.896256E+03
   7.16000       6.67800     -1.710093E-02  1.092434E-01  1.105738E-01  1.892077E+03
   7.87600       6.67800     -1.707525E-02  1.200948E-01  1.213026E-01  1.887461E+03
   8.59200       6.67800     -1.703353E-02  1.307391E-01  1.318440E-01  1.882408E+03
   9.30800       6.67800     -1.697172E-02  1.415345E-01  1.425484E-01  1.876922E+03
   10.0240       6.67800     -1.691162E-02  1.522979E-01  1.532340E-01  1.871003E+03
   10.7400       6.67800     -1.685346E-02  1.630269E-01  1.638958E-01  1.864652E+03
   11.4560       6.67800     -1.679749E-02  1.737193E-01  1.745295E-01  1.857871E+03
   12.1720       6.67800     -1.674413E-02  1.843729E-01  1.851316E-01  1.850661E+03
   12.8880       6.67800     -1.669403E-02  1.949860E-01  1.956993E-01  1.843024E+03
   13.6040       6.67800     -1.663141E-02  2.053812E-01  2.060535E-01  1.834959E+03
