Program WSFPLOT  7.17  released 1-13-2006 

SF.INI file: D:\PC\DailyReport\python-code\LANL\Examples\Electrostatic\ChargeDensity\SF.INI  1-25-2021   0:46:16
Reading file D:\PC\DAILYREPORT\PYTHON-CODE\LANL\EXAMPLES\ELECTROSTATIC\CHARGEDENSITY\C4QPNT.T35.
 
 Problem description:
 Electrostatic problem with charge on a point-region - 4 quadrants
 Line charge has equivalent charge/cm as files C4q.am and C1q.am
 Problem file: E:\nakai\Daily\python-code\LANL\Examples\Electrostatic\ChargeDensity\C4QPNT.AM  1-07-2021   8:51:14
 Problem file length:         887 bytes
  -0.555023     -0.756098    
  -0.541159     -0.766377    
  -0.520953     -0.779908    
  -0.512111     -0.785993    
  -0.504950     -0.790413    
  -0.482475     -0.804650    
  -0.457056     -0.819052    
  -0.452024     -0.821982    
  -0.446640     -0.824764    
  -0.421033     -0.838429    
  -0.398529     -0.849063    
  -0.389236     -0.853562    
  -0.376070     -0.859158    
  -0.356805     -0.867655    
  -0.343744     -0.872700    
  -0.323669     -0.880592    
  -0.291831     -0.891445    
  -0.289710     -0.892177    
  -0.284888     -0.893603    
  -0.255156     -0.902781    
  -0.242276     -0.906173    
  -0.219802     -0.912066    
  -0.194661     -0.917597    
  -0.183618     -0.919978    
  -0.148736     -0.926144    
  -0.146598     -0.926505    
  -0.134394     -0.928136    
  -0.108792     -0.931725    
Contour 8, V  =  9.35990E+03 V
 Contour coordinates:
     X (cm)         Y (cm)
  -8.596987E-02 -0.757621    
  -8.525575E-02 -0.757697    
  -4.715549E-02 -0.761074    
  -4.225229E-02 -0.761344    
  -7.129383E-03 -0.762506    
  -7.007748E-04 -0.762538    
   3.420501E-02 -0.761753    
   3.953515E-02 -0.761512    
   7.697951E-02 -0.758589    
   7.855610E-02 -0.758439    
   8.784407E-02 -0.757199    
   0.116522     -0.753590    
   0.121334     -0.752777    
   0.153477     -0.747044    
   0.167543     -0.743850    
   0.189418     -0.738796    
   0.215944     -0.731244    
   0.224347     -0.728858    
   0.241420     -0.723017    
   0.258420     -0.717491    
   0.267019     -0.714143    
   0.291671     -0.704753    
   0.321465     -0.691373    
   0.323897     -0.690310    
   0.326857     -0.688805    
   0.355493     -0.674820    
   0.380699     -0.660552    
   0.386055     -0.657617    
   0.390864     -0.654598    
   0.415963     -0.639330    
   0.443219     -0.620405    
   0.444828     -0.619317    
   0.447225     -0.617477    
   0.473068     -0.598271    
   0.487482     -0.586226    
   0.500345     -0.575633    
   0.525926     -0.552064    
   0.526654     -0.551398    
   0.528678     -0.549339    
   0.552241     -0.525971    
   0.559613     -0.517917    
   0.576850     -0.498929    
   0.589411     -0.483785    
   0.600453     -0.470224    
   0.615856     -0.449668    
   0.623022     -0.439811    
   0.639373     -0.415566    
   0.644509     -0.407609    
   0.660294     -0.381477    
   0.664840     -0.373493    
   0.678875     -0.347400    
   0.683911     -0.337288    
   0.695299     -0.313335    
   0.701584     -0.298761    
   0.709693     -0.279282    
   0.717681     -0.257614    
   0.722139     -0.245238    
   0.731980     -0.213473    
   0.732676     -0.211203    
   0.734198     -0.205221    
   0.741772     -0.177175    
   0.744194     -0.165850    
   0.749160     -0.143152    
   0.753873     -0.113990    
   0.754698     -0.109137    
   0.755560     -0.101467    
   0.758982     -7.512589E-02
   0.760270     -5.663529E-02
   0.761557     -4.111911E-02
   0.761988     -2.276045E-02
   0.762615     -7.114962E-03
   0.762293      8.053156E-03
   0.762200      2.688661E-02
   0.761114      4.370145E-02
   0.760244      6.088698E-02
   0.757690      8.386170E-02
   0.756657      9.488726E-02
   0.755536      0.102278    
   0.751749      0.128888    
   0.746508      0.155078    
   0.744993      0.162891    
   0.740494      0.180822    
   0.736719      0.196896    
   0.734832      0.203446    
   0.726882      0.230905    
   0.720988      0.248192    
   0.715173      0.264918    
   0.705289      0.289845    
   0.701566      0.298937    
   0.687975      0.328807    
   0.686000      0.332962    
   0.669237      0.365401    
   0.668367      0.366995    
   0.649225      0.399877    
   0.648504      0.401037    
   0.628051      0.432427    
   0.626185      0.435088    
   0.605798      0.463189    
   0.601105      0.469150    
   0.582520      0.492254    
   0.572872      0.503224    
   0.558248      0.519675    
   0.540990      0.537312    
   0.532993      0.545473    
   0.511413      0.565362    
   0.506804      0.569730    
   0.504817      0.571414    
   0.479902      0.592808    
   0.463247      0.605532    
   0.452024      0.614276    
   0.434322      0.626488    
   0.423300      0.634349    
   0.414788      0.639668    
   0.393825      0.653180    
   0.369593      0.666812    
   0.363386      0.670420    
   0.356599      0.673825    
   0.332265      0.686531    
   0.311587      0.695811    
   0.300193      0.701070    
   0.282480      0.708004    
   0.267292      0.714236    
   0.257931      0.717480    
   0.233579      0.726055    
   0.207526      0.733671    
   0.198866      0.736213    
   0.173703      0.742213    
   0.163238      0.744849    
   0.159665      0.745573    
   0.126729      0.752019    
   0.113890      0.753961    
   8.915139E-02  0.757408    
   6.990528E-02  0.759335    
   5.046521E-02  0.760945    
   2.748688E-02  0.762074    
   1.060323E-02  0.762517    
  -1.353882E-02  0.762473    
  -3.053281E-02  0.761957    
  -5.330325E-02  0.760754    
  -7.307828E-02  0.759035    
  -9.190133E-02  0.757080    
  -0.117212      0.753449    
  -0.129397      0.751561    
  -0.163163      0.744814    
  -0.165830      0.744264    
  -0.173475      0.742307    
  -0.201407      0.735538    
  -0.211240      0.732609    
  -0.236052      0.725258    
  -0.261915      0.716040    
  -0.269697      0.713313    
  -0.282125      0.708160    
  -0.302565      0.700073    
  -0.315945      0.693838    
  -0.334570      0.685401    
  -0.356170      0.674026    
  -0.365666      0.669220    
  -0.374497      0.664044    
  -0.396035      0.651831    
  -0.414402      0.639908    
  -0.425488      0.632926    
  -0.440088      0.622442    
  -0.454135      0.612683    
  -0.462910      0.605804    
  -0.481990      0.591129    
  -0.504463      0.571717    
  -0.508869      0.567957    
  -0.519298      0.558018    
  -0.534966      0.543491    
  -0.540667      0.537643    
  -0.560189      0.517573    
  -0.572565      0.503583    
  -0.584425      0.490019    
  -0.600824      0.469536    
  -0.607661      0.460803    
  -0.625934      0.435500    
  -0.629862      0.429868    
  -0.648282      0.401474    
  -0.650974      0.397117    
  -0.668169      0.367457    
  -0.670910      0.362409    
  -0.685817      0.333448    
  -0.689557      0.325546    
  -0.701389      0.299445    
  -0.706761      0.286269    
  -0.714989      0.265449    
  -0.722329      0.244251    
  -0.726678      0.231458    
  -0.736020      0.199084    
  -0.736483      0.197471    
  -0.737398      0.193565    
  -0.744928      0.163486    
  -0.747500      0.150197    
  -0.751634      0.129504    
  -0.756289      9.678188E-02
  -0.756480      9.552266E-02
  -0.756655      9.366125E-02
  -0.760232      6.154150E-02
  -0.761473      3.728701E-02
  -0.762106      2.755908E-02
  -0.762168      1.674431E-02
  -0.762679     -6.425166E-03
  -0.761741     -3.050381E-02
  -0.761518     -4.041304E-02
  -0.760840     -4.873751E-02
  -0.759087     -7.440443E-02
  -0.754961     -0.106621    
  -0.754753     -0.108402    
  -0.754211     -0.111460    
  -0.749275     -0.142404    
  -0.745711     -0.158882    
  -0.742006     -0.176414    
  -0.733878     -0.206848    
  -0.732923     -0.210434    
  -0.729280     -0.221804    
  -0.722337     -0.244462    
  -0.719912     -0.251267    
  -0.709982     -0.278501    
  -0.704138     -0.292687    
  -0.695665     -0.312551    
  -0.686768     -0.331466    
  -0.679307     -0.346615    
  -0.667981     -0.367903    
  -0.660782     -0.380693    
  -0.647915     -0.402232    
  -0.639906     -0.414787    
  -0.626677     -0.434629    
  -0.616431     -0.448898    
  -0.604342     -0.465223    
  -0.590030     -0.483027    
  -0.580960     -0.494098    
  -0.560286     -0.517178    
  -0.556560     -0.521302    
  -0.544403     -0.533528    
  -0.531279     -0.547063    
  -0.526661     -0.551350    
  -0.505158     -0.571447    
  -0.488304     -0.585546    
  -0.478063     -0.594235    
  -0.459335     -0.608386    
  -0.450097     -0.615596    
  -0.444032     -0.619770    
  -0.421400     -0.635759    
  -0.391944     -0.654023    
  -0.391657     -0.654206    
  -0.391331     -0.654389    
  -0.361342     -0.671714    
  -0.331445     -0.686648    
  -0.329933     -0.687427    
  -0.327926     -0.688310    
  -0.297911     -0.702128    
  -0.276516     -0.710506    
  -0.264879     -0.715168    
  -0.242610     -0.722641    
  -0.230965     -0.726752    
  -0.225049     -0.728493    
  -0.196248     -0.737007    
  -0.176336     -0.741811    
  -0.160511     -0.745576    
  -0.129850     -0.751356    
  -0.123755     -0.752453    
  -8.989370E-02 -0.757056    
  -8.596987E-02 -0.757621    
Contour 9, V  =  1.05299E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.189686     -0.590179    
  -0.183552     -0.591973    
  -0.154965     -0.600374    
  -0.135075     -0.604911    
  -0.118990     -0.608488    
  -8.924809E-02 -0.613371    
  -8.174852E-02 -0.614499    
  -4.561148E-02 -0.618133    
  -4.319283E-02 -0.618323    
  -3.818578E-03 -0.619786    
  -3.223722E-03 -0.619789    
   3.638082E-02 -0.618753    
   3.832137E-02 -0.618625    
   7.515752E-02 -0.615327    
   8.168297E-02 -0.614423    
   0.112618     -0.609688    
   0.127196     -0.606622    
   0.148816     -0.601933    
   0.175308     -0.594468    
   0.183767     -0.592090    
   0.200447     -0.586206    
   0.217672     -0.580498    
   0.226732     -0.576760    
   0.250569     -0.567222    
   0.281727     -0.552054    
   0.282200     -0.551836    
   0.282591     -0.551617    
   0.313117     -0.535261    
   0.340404     -0.517904    
   0.342714     -0.516491    
   0.345683     -0.514349    
   0.371546     -0.496450    
   0.387342     -0.483763    
   0.399195     -0.474444    
   0.423463     -0.452472    
   0.425691     -0.450525    
   0.426589     -0.449635    
   0.451303     -0.425139    
   0.459931     -0.415517    
   0.475687     -0.397716    
   0.488642     -0.381412    
   0.498822     -0.368220    
   0.513470     -0.347318    
   0.520653     -0.336559    
   0.534975     -0.313236    
   0.541079     -0.302563    
   0.553564     -0.279163    
   0.559946     -0.265972    
   0.569514     -0.245101    
   0.577033     -0.226420    
   0.582999     -0.211048    
   0.592048     -0.183412    
   0.594112     -0.177003    
   0.598578     -0.159691    
   0.603212     -0.142964    
   0.604597     -0.136285    
   0.610450     -0.108929    
   0.614019     -8.392901E-02
   0.615413     -7.489988E-02
   0.616506     -6.173612E-02
   0.618685     -4.087442E-02
   0.619167     -2.441786E-02
   0.620002     -6.852263E-03
   0.619535      1.127814E-02
   0.619427      2.716836E-02
   0.617890      4.586386E-02
   0.616956      6.118811E-02
   0.615465      7.241163E-02
   0.612733      9.520731E-02
   0.606839      0.125924    
   0.606233      0.129227    
   0.604312      0.136779    
   0.598104      0.163249    
   0.594906      0.173909    
   0.587827      0.197274    
   0.580401      0.217600    
   0.575235      0.231303    
   0.563750      0.257713    
   0.560266      0.265336    
   0.545275      0.294787    
   0.542780      0.299375    
   0.525216      0.329224    
   0.522538      0.333422    
   0.503743      0.361312    
   0.499179      0.367476    
   0.480970      0.391241    
   0.472196      0.401539    
   0.456961      0.419120    
   0.440901      0.435613    
   0.431744      0.444995    
   0.407471      0.466923    
   0.405345      0.468911    
   0.404376      0.469699    
   0.378119      0.491457    
   0.360844      0.503798    
   0.349686      0.512002    
   0.334009      0.521870    
   0.320254      0.530893    
   0.307549      0.537913    
   0.289834      0.548145    
   0.272670      0.556449    
   0.258353      0.563637    
   0.237978      0.572046    
   0.225805      0.577358    
   0.217754      0.580229    
   0.192307      0.589500    
   0.167116      0.596815    
   0.157579      0.599597    
   0.128175      0.606205    
   0.121691      0.607765    
   0.119604      0.608145    
   8.471904E-02  0.614124    
   7.454674E-02  0.615350    
   4.638937E-02  0.618218    
   3.154868E-02  0.619095    
   6.613409E-03  0.619898    
  -9.674466E-03  0.619861    
  -3.475278E-02  0.618920    
  -4.932678E-02  0.617992    
  -7.792084E-02  0.614928    
  -8.754619E-02  0.613723    
  -0.123184      0.607428    
  -0.124417      0.607197    
  -0.128141      0.606282    
  -0.160235      0.598911    
  -0.170959      0.595723    
  -0.194877      0.588659    
  -0.221938      0.578649    
  -0.228288      0.576354    
  -0.237705      0.572192    
  -0.260793      0.562539    
  -0.277370      0.554120    
  -0.292186      0.546871    
  -0.307211      0.538107    
  -0.322573      0.529527    
  -0.339555      0.518285    
  -0.351908      0.510435    
  -0.360547      0.504032    
  -0.380309      0.489787    
  -0.404042      0.469968    
  -0.407502      0.467130    
  -0.415281      0.459801    
  -0.433783      0.442955    
  -0.440611      0.435913    
  -0.458955      0.416932    
  -0.471926      0.401869    
  -0.482910      0.388884    
  -0.498943      0.367835    
  -0.505618      0.358757    
  -0.522337      0.333808    
  -0.527011      0.326433    
  -0.542608      0.299787    
  -0.546970      0.291714    
  -0.560110      0.265771    
  -0.565321      0.254303    
  -0.575078      0.231760    
  -0.581818      0.213787    
  -0.587651      0.197753    
  -0.596136      0.169616    
  -0.597890      0.163748    
  -0.601244      0.149391    
  -0.606226      0.129746    
  -0.607821      0.121019    
  -0.612661      9.574346E-02
  -0.616134      6.675036E-02
  -0.616799      6.174092E-02
  -0.617215      5.496179E-02
  -0.619463      2.773726E-02
  -0.619641      4.388136E-03
  -0.619923     -6.269376E-03
  -0.619449     -1.652699E-02
  -0.618780     -4.027879E-02
  -0.615669     -7.057453E-02
  -0.615366     -7.429341E-02
  -0.614980     -7.683257E-02
  -0.610553     -0.108313    
  -0.606039     -0.129682    
  -0.603451     -0.142340    
  -0.594764     -0.174077    
  -0.594179     -0.176375    
  -0.593908     -0.177225    
  -0.583174     -0.210418    
  -0.579269     -0.220596    
  -0.569778     -0.244471    
  -0.562526     -0.260477    
  -0.553898     -0.278536    
  -0.543974     -0.297361    
  -0.535363     -0.312615    
  -0.523836     -0.331621    
  -0.513899     -0.346707    
  -0.502268     -0.363518    
  -0.489107     -0.380815    
  -0.479375     -0.393228    
  -0.460439     -0.414941    
  -0.455215     -0.420849    
  -0.437704     -0.438479    
  -0.429905     -0.446576    
  -0.427150     -0.449086    
  -0.403636     -0.470721    
  -0.387981     -0.483252    
  -0.376173     -0.492900    
  -0.356385     -0.506861    
  -0.347628     -0.513299    
  -0.340997     -0.517443    
  -0.318202     -0.532243    
  -0.292055     -0.546581    
  -0.287545     -0.549158    
  -0.282263     -0.551662    
  -0.256079     -0.564738    
  -0.235463     -0.573232    
  -0.223421     -0.578350    
  -0.201360     -0.585919    
  -0.189686     -0.590179    
Contour 10, V  =  1.16999E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.127966     -0.487424    
  -0.122374     -0.488727    
  -9.205277E-02 -0.495601    
  -7.600859E-02 -0.498117    
  -5.453093E-02 -0.501104    
  -3.237547E-02 -0.502904    
  -1.530784E-02 -0.503773    
   9.017445E-03 -0.503918    
   2.580483E-02 -0.503290    
   4.849965E-02 -0.501718    
   6.912066E-02 -0.499129    
   8.627239E-02 -0.496647    
   0.115112     -0.490497    
   0.122438     -0.488880    
   0.140128     -0.483569    
   0.157243     -0.478832    
   0.164529     -0.476134    
   0.190800     -0.466695    
   0.218711     -0.453799    
   0.222815     -0.451982    
   0.227377     -0.449460    
   0.253851     -0.435635    
   0.280807     -0.418220    
   0.283321     -0.416676    
   0.285114     -0.415346    
   0.311862     -0.396169    
   0.329290     -0.381237    
   0.338902     -0.373160    
   0.362661     -0.349596    
   0.364534     -0.347811    
   0.365145     -0.347138    
   0.388990     -0.320502    
   0.394851     -0.313046    
   0.411867     -0.290565    
   0.419710     -0.278964    
   0.433068     -0.257836    
   0.440519     -0.244891    
   0.452410     -0.222009    
   0.457816     -0.210827    
   0.469606     -0.182605    
   0.471931     -0.176771    
   0.478847     -0.155519    
   0.483271     -0.142721    
   0.484262     -0.138959    
   0.492292     -0.108676    
   0.495663     -8.986963E-02
   0.498560     -7.463560E-02
   0.501048     -5.045439E-02
   0.502326     -4.059829E-02
   0.502590     -3.329343E-02
   0.504149     -6.563786E-03
   0.503246      2.117213E-02
   0.503188      2.746816E-02
   0.502388      3.522485E-02
   0.500376      6.149946E-02
   0.497428      7.939923E-02
   0.494983      9.553102E-02
   0.486892      0.129381    
   0.486853      0.129564    
   0.486830      0.129642    
   0.476748      0.163598    
   0.472812      0.174174    
   0.463718      0.197635    
   0.456132      0.214265    
   0.447639      0.231676    
   0.437245      0.250679    
   0.428244      0.265723    
   0.416472      0.283953    
   0.405067      0.299776    
   0.394018      0.314430    
   0.377395      0.333836    
   0.369999      0.342305    
   0.345197      0.366921    
   0.344470      0.367671    
   0.344202      0.367905    
   0.317889      0.391290    
   0.303520      0.401985    
   0.289849      0.412484    
   0.269633      0.425347    
   0.260482      0.431474    
   0.251974      0.436077    
   0.230016      0.448639    
   0.209365      0.458104    
   0.198149      0.463475    
   0.180120      0.470186    
   0.165029      0.476226    
   0.156193      0.478948    
   0.130665      0.486908    
   0.107534      0.492213    
   9.477719E-02  0.495051    
   6.214328E-02  0.499994    
   5.734982E-02  0.500629    
   1.933218E-02  0.503446    
   1.829421E-02  0.503489    
  -2.137626E-02  0.503372    
  -2.258047E-02  0.503313    
  -6.029255E-02  0.500294    
  -6.559934E-02  0.499554    
  -9.759643E-02  0.494517    
  -0.111259      0.491381    
  -0.133369      0.486177    
  -0.160274      0.477601    
  -0.167619      0.475294    
  -0.179861      0.470310    
  -0.200680      0.462421    
  -0.213997      0.455947    
  -0.232435      0.447372    
  -0.251624      0.436255    
  -0.262856      0.430094    
  -0.275258      0.421695    
  -0.292100      0.410852    
  -0.303248      0.402205    
  -0.320094      0.389527    
  -0.343914      0.368161    
  -0.346627      0.365763    
  -0.354241      0.357845    
  -0.371995      0.340055    
  -0.377136      0.334125    
  -0.395941      0.311972    
  -0.404831      0.300095    
  -0.418303      0.281243    
  -0.428036      0.266070    
  -0.438961      0.247662    
  -0.447448      0.232049    
  -0.457700      0.210869    
  -0.463523      0.198030    
  -0.474194      0.170312    
  -0.476525      0.164014    
  -0.482424      0.144024    
  -0.486871      0.129998    
  -0.487984      0.125217    
  -0.494944      9.598325E-02
  -0.498237      7.417760E-02
  -0.500243      6.196734E-02
  -0.501605      4.421942E-02
  -0.503286      2.794963E-02
  -0.503420      1.461291E-02
  -0.504107     -6.070665E-03
  -0.502980     -2.587688E-02
  -0.502485     -4.009521E-02
  -0.500027     -5.938125E-02
  -0.498539     -7.412498E-02
  -0.496803     -8.338293E-02
  -0.492432     -0.108160    
  -0.485920     -0.133050    
  -0.483544     -0.142204    
  -0.472970     -0.173202    
  -0.471990     -0.176256    
  -0.471658     -0.177098    
  -0.457973     -0.210317    
  -0.454836     -0.216890    
  -0.440750     -0.244389    
  -0.435827     -0.253056    
  -0.419995     -0.278475    
  -0.414924     -0.286081    
  -0.395183     -0.312574    
  -0.392313     -0.316280    
  -0.378701     -0.331740    
  -0.368214     -0.344018    
  -0.365567     -0.346690    
  -0.342829     -0.369627    
  -0.329763     -0.380823    
  -0.315993     -0.392839    
  -0.290609     -0.411427    
  -0.287710     -0.413659    
  -0.285620     -0.414978    
  -0.258480     -0.432914    
  -0.228183     -0.449159    
  -0.227623     -0.449476    
  -0.227104     -0.449713    
  -0.195883     -0.464577    
  -0.172282     -0.473363    
  -0.162581     -0.477090    
  -0.140864     -0.483379    
  -0.127966     -0.487424    
Contour 11, V  =  1.28699E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.146604     -0.382481    
  -0.144064     -0.383332    
  -0.112781     -0.394106    
  -9.424431E-02 -0.398554    
  -7.705451E-02 -0.402567    
  -4.861655E-02 -0.406719    
  -3.940825E-02 -0.407833    
  -6.130847E-03 -0.409597    
   3.105530E-04 -0.409647    
   3.388166E-02 -0.408316    
   4.245695E-02 -0.407412    
   7.180261E-02 -0.403522    
   8.766511E-02 -0.400066    
   0.107804     -0.395508    
   0.136941     -0.385924    
   0.141915     -0.384326    
   0.149574     -0.380971    
   0.174670     -0.370873    
   0.192544     -0.361212    
   0.205689     -0.354518    
   0.217325     -0.346883    
   0.235264     -0.335751    
   0.260487     -0.315875    
   0.263040     -0.313979    
   0.264341     -0.312794    
   0.289572     -0.290132    
   0.300130     -0.278710    
   0.314254     -0.263199    
   0.328613     -0.244633    
   0.337053     -0.233125    
   0.351496     -0.210563    
   0.357810     -0.199644    
   0.369872     -0.176500    
   0.376192     -0.162198    
   0.384362     -0.142444    
   0.391639     -0.119847    
   0.395250     -0.108393    
   0.401154     -8.109807E-02
   0.402822     -7.434690E-02
   0.403262     -7.110362E-02
   0.408018     -4.030269E-02
   0.409195     -1.283391E-02
   0.409648     -6.261249E-03
   0.409378      5.919597E-04
   0.409057      2.777840E-02
   0.404918      6.109770E-02
   0.404844      6.181667E-02
   0.404558      6.314190E-02
   0.398538      9.585517E-02
   0.394181      0.111122    
   0.388782      0.129895    
   0.379406      0.154409    
   0.375548      0.163937    
   0.361559      0.192571    
   0.358646      0.197982    
   0.341274      0.226673    
   0.337575      0.232032    
   0.318937      0.257354    
   0.311395      0.266087    
   0.294738      0.284937    
   0.278581      0.300149    
   0.268728      0.309508    
   0.247919      0.325634    
   0.241040      0.331288    
   0.236511      0.334221    
   0.212061      0.350919    
   0.182876      0.366384    
   0.181159      0.367351    
   0.178881      0.368305    
   0.149114      0.381880    
   0.128852      0.388654    
   0.115221      0.393334    
   8.041350E-02  0.401555    
   7.951192E-02  0.401761    
   7.483365E-02  0.402414    
   4.218768E-02  0.407496    
   3.580151E-02  0.408039    
   2.725607E-03  0.409666    
  -5.895777E-03  0.409636    
  -3.920348E-02  0.407719    
  -4.516808E-02  0.407171    
  -7.382911E-02  0.402470    
  -8.235674E-02  0.401216    
  -8.411032E-02  0.400800    
  -0.117928      0.392555    
  -0.132988      0.387251    
  -0.151683      0.380855    
  -0.178386      0.368444    
  -0.183662      0.366188    
  -0.187776      0.363832    
  -0.214420      0.349478    
  -0.236187      0.334409    
  -0.243343      0.329704    
  -0.254581      0.320354    
  -0.270857      0.307574    
  -0.278356      0.300377    
  -0.296791      0.282803    
  -0.311193      0.266349    
  -0.320898      0.254979    
  -0.337427      0.232324    
  -0.343116      0.223992    
  -0.358545      0.198302    
  -0.363237      0.189495    
  -0.375464      0.164280    
  -0.380865      0.150817    
  -0.388676      0.130258    
  -0.395349      0.106865    
  -0.398365      9.623626E-02
  -0.402468      7.380257E-02
  -0.404959      6.221262E-02
  -0.405614      5.582563E-02
  -0.409041      2.818699E-02
  -0.409466     -5.697798E-03
  -0.409473     -5.843087E-03
  -0.409461     -5.997717E-03
  -0.408060     -3.987650E-02
  -0.404267     -6.486494E-02
  -0.403063     -7.391642E-02
  -0.398479     -9.275522E-02
  -0.395244     -0.107963    
  -0.393257     -0.114356    
  -0.384491     -0.142018    
  -0.378282     -0.157249    
  -0.370094     -0.176082    
  -0.360303     -0.195149    
  -0.351771     -0.210157    
  -0.339889     -0.229007    
  -0.328912     -0.244245    
  -0.317385     -0.259398    
  -0.300460     -0.278348    
  -0.292960     -0.286606    
  -0.271261     -0.306508    
  -0.266754     -0.310862    
  -0.264691     -0.312467    
  -0.239247     -0.332962    
  -0.217831     -0.346607    
  -0.209870     -0.351961    
  -0.200584     -0.356831    
  -0.179164     -0.368759    
  -0.150362     -0.380776    
  -0.146604     -0.382481    
Contour 12, V  =  1.40399E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.106492     -0.315590    
  -0.101820     -0.316920    
  -7.167308E-02 -0.325542    
  -5.412911E-02 -0.328566    
  -3.444518E-02 -0.331485    
  -1.075378E-02 -0.332956    
   5.381754E-03 -0.333098    
   2.941558E-02 -0.331958    
   4.834346E-02 -0.329485    
   6.695931E-02 -0.326552    
   9.548775E-02 -0.318892    
   0.102098     -0.317111    
   0.113571     -0.312483    
   0.135402     -0.304597    
   0.149215     -0.297308    
   0.166703     -0.288727    
   0.182068     -0.278414    
   0.196069     -0.269623    
   0.217246     -0.251842    
   0.223365     -0.247058    
   0.226101     -0.244341    
   0.248958     -0.221648    
   0.258257     -0.210271    
   0.272207     -0.192322    
   0.282766     -0.176206    
   0.292918     -0.158755    
   0.301451     -0.142146    
   0.310598     -0.120124    
   0.315266     -0.108092    
   0.324341     -7.490848E-02
   0.324579     -7.404234E-02
   0.324835     -7.235506E-02
   0.331012     -3.999530E-02
   0.332088     -1.965670E-02
   0.333239     -5.950479E-03
   0.332527      8.433348E-03
   0.332213      2.809324E-02
   0.327950      5.549833E-02
   0.327181      6.213583E-02
   0.326266      6.593603E-02
   0.319178      9.617823E-02
   0.313429      0.112463    
   0.306810      0.130222    
   0.296413      0.152022    
   0.289862      0.164268    
   0.276263      0.186356    
   0.267582      0.198318    
   0.253559      0.216434    
   0.238413      0.232374    
   0.228546      0.242665    
   0.204364      0.262562    
   0.201333      0.265236    
   0.199514      0.266437    
   0.172635      0.285332    
   0.143082      0.300511    
   0.141510      0.301389    
   0.140130      0.301942    
   0.108979      0.315103    
   8.801263E-02  0.321013    
   7.411809E-02  0.324937    
   4.172342E-02  0.330314    
   3.697986E-02  0.330974    
  -5.788783E-04  0.332933    
  -2.610919E-03  0.332922    
  -3.995191E-02  0.330646    
  -4.520815E-02  0.329855    
  -7.690754E-02  0.324311    
  -9.193337E-02  0.319901    
  -0.111595      0.314180    
  -0.142861      0.300632    
  -0.143980      0.300197    
  -0.144769      0.299752    
  -0.174986      0.283907    
  -0.199195      0.266610    
  -0.203613      0.263638    
  -0.211296      0.256764    
  -0.230601      0.240627    
  -0.238219      0.232588    
  -0.255504      0.214128    
  -0.267422      0.198566    
  -0.278063      0.183703    
  -0.289744      0.164545    
  -0.298009      0.148900    
  -0.306697      0.130522    
  -0.314738      0.108702    
  -0.319013      9.649774E-02
  -0.326308      6.507769E-02
  -0.327011      6.247082E-02
  -0.327167      6.128832E-02
  -0.332252      2.844119E-02
  -0.332687      2.268398E-03
  -0.333080     -5.593343E-03
  -0.332469     -1.304178E-02
  -0.331110     -3.963306E-02
  -0.325539     -6.934919E-02
  -0.324805     -7.368045E-02
  -0.321354     -8.506724E-02
  -0.315267     -0.107735    
  -0.312382     -0.115290    
  -0.301572     -0.141798    
  -0.295165     -0.154476    
  -0.282955     -0.175873    
  -0.274833     -0.188485    
  -0.258484     -0.209961    
  -0.251897     -0.218171    
  -0.227097     -0.243359    
  -0.226584     -0.243910    
  -0.226398     -0.244064    
  -0.199690     -0.267025    
  -0.182435     -0.278186    
  -0.170538     -0.286392    
  -0.156500     -0.293520    
  -0.139581     -0.302762    
  -0.114223     -0.312337    
  -0.106492     -0.315590    
Contour 13, V  =  1.52098E+04 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.107248     -0.248805    
  -9.980002E-02 -0.251418    
  -7.378784E-02 -0.261005    
  -5.040562E-02 -0.265934    
  -3.745030E-02 -0.268417    
  -6.801820E-03 -0.270720    
   1.900473E-03 -0.270810    
   3.292180E-02 -0.268988    
   4.502122E-02 -0.266919    
   6.960279E-02 -0.262148    
   9.369885E-02 -0.253758    
   0.103425     -0.250515    
   0.115954     -0.244017    
   0.135047     -0.235196    
   0.153182     -0.222569    
   0.164133     -0.215632    
   0.170602     -0.209958    
   0.191096     -0.192516    
   0.205794     -0.175895    
   0.215275     -0.164744    
   0.230782     -0.141835    
   0.236519     -0.132064    
   0.248727     -0.107780    
   0.254134     -9.331529E-02
   0.261015     -7.372876E-02
   0.266599     -4.595137E-02
   0.267956     -3.968081E-02
   0.268524     -3.022664E-02
   0.271179     -5.634944E-03
   0.269670      1.714066E-02
   0.269454      2.840978E-02
   0.267965      3.678839E-02
   0.263965      6.245405E-02
   0.256670      8.589198E-02
   0.253242      9.649830E-02
   0.239800      0.125698    
   0.237232      0.130544    
   0.219153      0.159207    
   0.214923      0.164592    
   0.195577      0.187836    
   0.183670      0.198646    
   0.169296      0.211958    
   0.142779      0.229708    
   0.140289      0.231540    
   0.137894      0.232708    
   0.109530      0.248203    
   8.610389E-02  0.256414    
   7.594257E-02  0.260153    
